lat,lon,date,hectares,elevation
55.336283,-115.78835,2015-04-18,3.5,593.0
56.8815,-121.5127,2015-04-18,7.8,831.0
55.887683,-115.685567,2015-04-18,0.01,662.0
49.2228,-121.6042,2015-04-18,0.009,638.0
53.23295,-105.740367,2015-04-18,0.1,457.0
53.69305,-108.720983,2015-04-18,0.1,692.0
58.719033,-111.154933,2015-04-18,0.1,243.0
56.765533,-109.737283,2015-04-18,853.1,497.0
56.472983,-116.399883,2015-04-18,0.02,579.0
53.046111,-96.559444,2015-04-18,11.5,269.0
53.4357772,-88.5847382,2015-04-18,200.0,209.0
53.191124,-106.016963,2015-04-18,0.1,432.0
59.877617,-107.24265,2015-04-18,2.0,490.0
58.87865,-103.201,2015-04-19,43.301817,436.0
56.539444,-97.971667,2015-04-19,105.9,284.0
54.198817,-107.488967,2015-04-19,0.2,493.0
54.950317,-118.7734,2015-04-19,0.01,666.0
55.18755,-102.918017,2015-04-19,1.0,379.0
52.855556,-95.901111,2015-04-19,28.0,295.0
56.366667,-93.336389,2015-04-19,662.6,87.0
58.587733,-103.586983,2015-04-19,1.0,403.0
55.249673,-113.196822,2015-04-19,1.2,617.0
55.017383,-113.9223,2015-04-19,0.2,694.0
50.0131,-120.8661,2015-04-19,2.2,931.0
52.9184,-123.3633,2015-04-19,0.2,1063.0
54.997383,-112.233783,2015-04-19,0.1,548.0
54.58575,-105.824483,2015-04-19,0.1,563.0
55.535833,-96.563056,2015-04-19,7.5,208.0
56.536944,-97.934167,2015-04-19,584.6,278.0
53.3228413,-90.1923228,2015-04-19,100.0,298.0
55.74485,-108.84295,2015-04-19,2.0,448.0
54.037033,-103.950883,2015-04-19,3333.388927,397.0
51.6334,-121.106,2015-04-19,0.009,1132.0
58.32195,-115.959767,2015-04-19,0.07,272.0
55.989444,-100.872222,2015-04-19,3.8,341.0
56.284883,-110.264333,2015-04-19,0.5,468.0
56.686733,-115.134217,2015-04-19,0.01,574.0
54.356583,-115.83525,2015-04-19,0.2,955.0
53.485417,-119.225817,2015-04-19,12052.3,1398.0
50.3812,-120.3566,2015-04-19,3.5,805.0
56.573927,-109.544153,2015-04-19,0.5,486.0
56.367417,-111.283733,2015-04-19,0.01,722.0
54.28955,-107.75305,2015-04-19,0.1,467.0
53.941317,-105.255367,2015-04-19,3.0,550.0
49.7916,-115.7529,2015-04-19,0.007,775.0
54.999983,-115.24695,2015-04-19,0.3,819.0
54.033333,-104.016667,2015-04-19,6.0,411.0
53.1790076,-86.9826635,2015-04-19,50.0,179.0
53.5138869,-87.71719469999998,2015-04-19,15827.0,166.0
52.689517,-115.06385,2015-04-19,0.3,886.0
54.5727,-128.7053,2015-04-20,0.1,179.0
49.2472,-121.5639,2015-04-20,2.7,811.0
54.782233,-107.815117,2015-04-20,0.1,452.0
56.401111,-101.983611,2015-04-20,0.5,388.0
52.1619,-122.2344,2015-04-20,0.009,596.0
56.431667,-101.743333,2015-04-20,4223.0,380.0
54.0215,-128.7147,2015-04-20,0.75,116.0
54.520217,-118.483667,2015-04-20,2.97,944.0
54.036467,-117.422633,2015-04-20,0.04,986.0
52.39845,-115.41285,2015-04-20,0.1,1165.0
55.951667,-113.944,2015-04-20,0.1,554.0
54.473083,-115.6399,2015-04-20,0.1,1031.0
56.625556,-99.637222,2015-04-20,43.0,269.0
56.614217,-102.843717,2015-04-20,5.0,387.0
55.936283,-103.36605,2015-04-20,30.0,399.0
55.383933,-112.117183,2015-04-20,0.01,704.0
53.125017,-115.11045,2015-04-20,0.1,925.0
50.2787,-117.8225,2015-04-20,0.04,500.0
49.0971,-125.5909,2015-04-20,0.009,0.0
55.2051,-105.379517,2015-04-20,0.1,387.0
54.8699,-128.3683,2015-04-20,0.009,224.0
45.33597,-61.06857,2015-04-20,0.16,42.0
51.5352,-118.5295,2015-04-21,0.01,632.0
48.4686,-123.9026,2015-04-21,5.9,401.0
53.557067,-116.078417,2015-04-21,0.01,938.0
52.4112,-114.94795,2015-04-21,0.01,952.0
54.543633,-104.33405,2015-04-21,0.3,447.0
50.658483,-108.004483,2015-04-21,0.1,564.0
50.7773,-119.5626,2015-04-21,0.009,1401.0
50.2308,-125.2475,2015-04-21,0.009,57.0
55.06855,-112.253332,2015-04-21,0.23,568.0
55.297,-121.697,2015-04-21,0.009,691.0
54.0634,-128.4128,2015-04-21,1.5,354.0
55.55868,-113.245068,2015-04-21,1.9,709.0
57.801167,-117.968833,2015-04-21,0.9,450.0
51.634333,-115.090983,2015-04-21,0.01,1342.0
50.3795,-122.7119,2015-04-21,0.009,347.0
52.22025,-115.401883,2015-04-21,0.01,1301.0
51.746383,-101.772267,2015-04-22,0.5,595.0
53.891617,-102.846567,2015-04-22,0.1,276.0
54.891933,-118.696867,2015-04-22,0.01,623.0
49.5875,-124.9249,2015-04-22,0.009,110.0
58.414917,-114.510917,2015-04-22,12.5,260.0
55.772733,-119.300983,2015-04-22,0.1,752.0
56.210717,-110.217233,2015-04-22,0.01,474.0
50.7777,-120.9208,2015-04-22,0.4,449.0
59.4206,-117.4436,2015-04-22,0.7,344.0
58.752167,-117.208667,2015-04-22,0.5,366.0
59.642333,-117.588983,2015-04-22,0.2,382.0
50.0036,-121.5161,2015-04-22,0.1,195.0
52.87055,-115.535367,2015-04-22,0.5,987.0
51.9573,-117.3898,2015-04-22,126.0,1184.0
54.203883,-115.364217,2015-04-22,0.01,746.0
55.63,-95.690556,2015-04-22,132.0,200.0
49.66,-96.036389,2015-04-22,0.1,318.0
45.96683,-60.23062,2015-04-22,0.1,30.0
56.565,-113.202667,2015-04-22,0.52,541.0
54.53634,-114.48223,2015-04-22,0.01,634.0
53.3952,-125.0591,2015-04-22,0.009,938.0
55.19035,-105.42275,2015-04-22,0.1,394.0
56.16635,-112.766083,2015-04-22,0.1,572.0
57.871217,-106.847783,2015-04-22,3065.8,447.0
54.754017,-102.06905,2015-04-22,2.0,326.0
57.0855,-116.580667,2015-04-22,13.0,649.0
50.1638,-121.5848,2015-04-22,2174.0,183.0
56.708833,-114.426167,2015-04-22,3.2,802.0
55.022,-104.093467,2015-04-22,1.5,418.0
55.798683,-110.760183,2015-04-22,3.3,543.0
57.12485,-112.177783,2015-04-22,0.13,411.0
56.706633,-112.981417,2015-04-22,0.8,504.0
55.7413,-110.573417,2015-04-22,16.6,547.0
56.8096,-105.950883,2015-04-22,143.896172,567.0
57.333317,-114.2218,2015-04-22,8.2,641.0
50.555,-117.8572,2015-04-22,0.03,1314.0
56.79335,-115.938158,2015-04-22,3.0,759.0
55.5053,-126.0669,2015-04-22,0.03,756.0
51.9332,-122.5073,2015-04-22,2.0,813.0
57.024833,-112.177467,2015-04-22,0.4,439.0
56.926448,-114.664893,2015-04-23,0.1,571.0
50.0036,-121.5161,2015-04-23,0.009,195.0
50.59415,-105.416867,2015-04-23,0.7,542.0
49.029,-119.2345,2015-04-23,0.009,1146.0
51.5084,-118.3275,2015-04-23,0.005,1077.0
56.829711,-112.517988,2015-04-23,1.6,486.0
55.8042,-121.5128,2015-04-23,0.05,749.0
53.366317,-106.07855,2015-04-23,0.2,470.0
59.6287,-123.9781,2015-04-23,0.1,262.0
56.819283,-112.524717,2015-04-23,0.01,486.0
50.993056,-95.689722,2015-04-23,0.1,265.0
44.69554,-63.03058,2015-04-23,0.1,30.0
55.16475,-110.882767,2015-04-23,0.63,668.0
53.7301,-123.5803,2015-04-23,0.009,820.0
50.1999,-119.2758,2015-04-23,0.009,405.0
55.465983,-110.839467,2015-04-23,0.1,667.0
54.5575,-114.708833,2015-04-23,4.91,702.0
59.7337,-123.8752,2015-04-23,0.2,230.0
45.87723,-66.88857,2015-04-23,0.5,100.0
54.1622,-128.6537,2015-04-24,0.15,69.0
49.3113,-122.2439,2015-04-24,0.09,254.0
49.2475,-122.1094,2015-04-24,0.009,412.0
52.5214658,-94.1368074,2015-04-24,410.0,366.0
49.2338,-121.1207,2015-04-24,0.5,673.0
51.765556,-101.291667,2015-04-24,2.0,668.0
59.9043,-116.6362,2015-04-24,1.3,301.0
52.0197,-123.1417,2015-04-24,0.8,988.0
56.196967,-112.526967,2015-04-24,0.6,507.0
49.2515,-124.8811,2015-04-24,0.009,79.0
51.36115,-103.203367,2015-04-24,0.2,636.0
58.651433,-116.7092,2015-04-24,0.01,368.0
57.9234,-130.0456,2015-04-24,0.009,1047.0
54.6463,-126.9352,2015-04-25,0.8,588.0
49.4691,-115.7013,2015-04-25,0.001,1109.0
56.206667,-112.711167,2015-04-25,0.01,552.0
57.501483,-113.6424,2015-04-25,65.0,666.0
58.717033,-114.187417,2015-04-25,2.0,262.0
50.145267,-114.478017,2015-04-25,0.01,1799.0
55.0522,-122.9616,2015-04-25,0.1,966.0
51.764722,-95.716667,2015-04-25,0.4,294.0
53.5821,-126.7233,2015-04-25,437.0,896.0
56.161557,-112.755916,2015-04-25,1.0,560.0
54.5233,-128.568,2015-04-25,0.15,308.0
50.0974,-125.43,2015-04-26,0.009,122.0
50.5362,-126.9818,2015-04-26,0.7,121.0
49.411,-124.9495,2015-04-26,0.009,450.0
46.853,-82.4449,2015-04-26,0.10000000149,485.0
54.3456,-128.6061,2015-04-26,0.3,137.0
54.552883,-108.51675,2015-04-26,2.0,493.0
57.12955,-116.44575,2015-04-26,0.01,631.0
52.7148587,-93.8341628,2015-04-26,2629.0,359.0
51.884444,-95.358889,2015-04-26,1.3,323.0
56.974633,-111.498183,2015-04-27,0.01,330.0
56.1581,-129.0366,2015-04-27,8.2,330.0
49.8368,-119.3416,2015-04-27,0.009,713.0
53.4059,-122.6899,2015-04-27,0.009,724.0
48.6012,-88.87,2015-04-27,4.0,293.0
49.7259,-125.1369,2015-04-27,0.009,384.0
54.5418,-121.1886,2015-04-27,0.009,1554.0
49.1981,-124.0861,2015-04-27,0.009,248.0
55.1875,-129.0567,2015-04-27,0.3,143.0
52.5051,-119.1379,2015-04-27,0.4,1255.0
49.3098,-122.2483,2015-04-27,0.009,214.0
50.4249,-115.9373,2015-04-27,0.1,829.0
53.875,-121.6298,2015-04-27,0.009,1018.0
55.327,-126.4892,2015-04-27,0.009,852.0
49.2939,-115.495,2015-04-27,0.8,1160.0
49.4844,-123.2495,2015-04-27,0.1,0.0
55.260537,-104.739526,2015-04-27,0.1,364.0
55.063062,-114.785781,2015-04-27,0.02,823.0
50.2332,-118.8198,2015-04-28,0.5,1089.0
51.7659,-120.3689,2015-04-28,0.4,1641.0
51.0826,-118.9192,2015-04-28,0.009,442.0
51.3233,-120.2821,2015-04-28,0.2,1242.0
51.3436,-120.198,2015-04-28,0.6,686.0
49.8203,-116.8444,2015-04-28,1.1,719.0
49.3115,-122.2438,2015-04-28,1.0,254.0
52.0253,-123.1305,2015-04-28,0.2,1087.0
51.2489,-80.63389999999998,2015-04-28,0.10000000149,13.0
51.9994,-121.9133,2015-04-28,0.2,850.0
50.2662,-118.8055,2015-04-28,0.009,691.0
51.6429,-121.4514,2015-04-28,0.5,1154.0
51.187222,-96.314444,2015-04-28,0.1,238.0
53.968495,-107.733058,2015-04-28,47.357197,553.0
50.2413,-88.0283,2015-04-28,0.20000000298,329.0
58.131111,-101.008333,2015-04-28,1.0,389.0
51.0656,-117.9106,2015-04-28,0.02,1163.0
53.1837398,-88.2368083,2015-04-28,4067.0,245.0
49.5514,-120.7809,2015-04-28,0.009,969.0
49.4547,-117.2419,2015-04-28,0.3,1356.0
54.73635,-107.802367,2015-04-28,0.5,462.0
50.148,-119.4472,2015-04-28,1.3,502.0
50.5091,-120.1404,2015-04-29,0.009,1125.0
47.1291,-80.10769999999998,2015-04-29,0.5,310.0
52.134,-122.0689,2015-04-29,0.009,859.0
51.463,-118.867,2015-04-30,0.009,1020.0
49.1688,-124.1733,2015-04-30,3.3,352.0
51.4373,-118.8729,2015-04-30,4.0,812.0
49.4468,-120.5855,2015-04-30,0.1,880.0
50.058,-115.7487,2015-04-30,0.4,907.0
52.226667,-95.288333,2015-04-30,1.0,332.0
49.577,-115.7141,2015-04-30,6.5,996.0
49.6033,-119.5557,2015-04-30,0.2,837.0
58.797867,-104.91985,2015-04-30,798.5149669999998,401.0
53.6127,-115.7023,2015-04-30,0.01,840.0
50.7349,-118.0788,2015-05-01,0.007,1711.0
49.328,-124.5354,2015-05-01,0.025,98.0
56.154067,-110.6719,2015-05-01,0.25,478.0
51.301387,-107.433059,2015-05-01,0.4,637.0
51.401111,-95.778611,2015-05-01,1.0,296.0
56.126282,-108.346381,2015-05-01,0.5,418.0
53.491944,-101.705,2015-05-01,1200.0,280.0
51.916667,-96.373611,2015-05-01,0.3,247.0
58.433833,-114.539833,2015-05-01,0.02,266.0
50.4178,-116.9491,2015-05-01,13.0,924.0
48.4391,-124.0263,2015-05-01,0.1,266.0
49.9712,-123.6783,2015-05-01,16.0,580.0
50.592,-119.2971,2015-05-01,0.5,1180.0
58.466,-114.527167,2015-05-01,0.01,262.0
59.4433,-123.7558,2015-05-01,0.2,368.0
51.8425,-98.821944,2015-05-01,29.9,276.0
51.025,-115.055883,2015-05-01,0.01,1374.0
49.6207,-115.6221,2015-05-01,0.06,814.0
50.6504,-117.7888,2015-05-01,0.04,968.0
51.1458,-114.927567,2015-05-01,0.02,1224.0
52.8034375,-85.3304854,2015-05-01,500.0,148.0
51.393383,-115.0549,2015-05-02,0.01,1704.0
56.33695,-116.730133,2015-05-02,0.3,676.0
51.413533,-115.0862,2015-05-02,0.01,1574.0
50.373,-120.373,2015-05-02,0.009,802.0
49.6967,-124.9089,2015-05-02,0.009,15.0
50.4693,-119.4858,2015-05-02,0.009,1203.0
57.425833,-115.278,2015-05-02,0.3,462.0
57.37,-120.8898,2015-05-02,4.7,889.0
55.799722,-98.855556,2015-05-02,1.6,248.0
50.145,-95.803611,2015-05-02,0.1,273.0
57.348067,-115.035417,2015-05-02,0.02,469.0
58.200783,-119.481333,2015-05-02,0.4,567.0
55.980326,-110.812855,2015-05-02,8.5,475.0
55.93725,-113.858567,2015-05-02,0.1,549.0
53.506,-117.335833,2015-05-02,0.03,1117.0
58.2017,-125.7766,2015-05-02,1626.5,856.0
51.959444,-95.828611,2015-05-02,0.1,302.0
51.4977,-119.4235,2015-05-02,3.4,700.0
49.414217,-114.4812,2015-05-02,0.01,1461.0
57.037483,-116.89025,2015-05-03,29.3,532.0
49.5016,-117.3102,2015-05-03,0.002,886.0
55.289067,-117.322417,2015-05-03,0.01,681.0
49.8458,-83.75759999999998,2015-05-03,0.10000000149,236.0
57.132167,-114.912833,2015-05-03,0.01,531.0
50.6378099,-79.9079012,2015-05-03,1120.0,158.0
49.4997,-119.1792,2015-05-03,0.009,1305.0
56.9275,-115.650833,2015-05-03,0.01,665.0
57.173767,-112.741483,2015-05-03,61.4,536.0
56.768633,-111.768633,2015-05-03,0.01,523.0
56.056667,-101.223889,2015-05-03,2.0,325.0
59.9114,-134.021,2015-05-03,23.0,730.0
55.171801,-102.932096,2015-05-03,0.1,331.0
56.5025,-100.783611,2015-05-03,0.2,281.0
56.489444,-100.775278,2015-05-03,0.3,294.0
57.8678,-106.8269,2015-05-03,8956.090750999998,460.0
56.1189,-108.449186,2015-05-03,1.5,424.0
56.71,-116.546,2015-05-03,0.1,677.0
51.6196,-94.1432,2015-05-03,25.0,387.0
54.0501,-124.7863,2015-05-03,0.1,709.0
58.761333,-117.35495,2015-05-03,0.01,348.0
59.150233,-105.548567,2015-05-03,0.1,311.0
56.738167,-116.597667,2015-05-03,0.1,659.0
54.915631,-103.379665,2015-05-03,0.1,328.0
57.471517,-117.100617,2015-05-03,0.1,418.0
56.5297,-110.80185,2015-05-03,0.01,381.0
57.016217,-116.530283,2015-05-03,0.1,712.0
49.813,-120.5085,2015-05-03,0.1,1156.0
57.9047,-120.153,2015-05-04,20000.0,694.0
56.384333,-108.353333,2015-05-04,1969.441583,424.0
56.08795,-107.627883,2015-05-04,178818.197553,416.0
56.8475,-110.645167,2015-05-04,0.1,489.0
59.6284,-121.4204,2015-05-04,4175.6,448.0
57.252483,-112.60515,2015-05-04,0.01,564.0
59.784333,-116.856167,2015-05-04,10.6,300.0
49.4408,-115.0967,2015-05-04,0.03,1705.0
59.6701,-121.0723,2015-05-04,7.1,445.0
51.965556,-96.186389,2015-05-04,2.0,270.0
59.265567,-117.747517,2015-05-04,0.14,354.0
59.6322,-126.6923,2015-05-04,366.4,579.0
54.693056,-100.770556,2015-05-04,0.1,297.0
58.1966,-118.012817,2015-05-04,1.0,435.0
58.8355,-116.443133,2015-05-04,1.0,551.0
54.0029,-121.6014,2015-05-04,0.9,937.0
59.537,-117.266667,2015-05-04,0.28,317.0
54.152917,-103.533333,2015-05-04,819.469478,378.0
57.66,-120.6883,2015-05-04,2.5,694.0
59.183333,-116.2,2015-05-04,0.64,820.0
50.1999,-119.2932,2015-05-04,0.009,416.0
57.725,-120.3667,2015-05-04,0.3,683.0
59.3553,-121.0831,2015-05-04,207.0,616.0
59.4578,-120.7472,2015-05-04,22.5,533.0
54.1048,-124.63,2015-05-04,0.2,793.0
49.8135,-118.075,2015-05-04,0.01,611.0
48.6544,-123.8142,2015-05-04,0.009,546.0
56.775633,-118.740433,2015-05-04,0.01,954.0
53.0841,-121.5329,2015-05-04,0.009,1427.0
59.7734,-121.0046,2015-05-04,1280.4,481.0
59.6315,-118.827667,2015-05-04,0.01,647.0
59.642667,-118.8409,2015-05-04,1914.49,613.0
59.083833,-116.427833,2015-05-04,0.1,715.0
58.158983,-117.94765,2015-05-04,0.02,425.0
59.1999,-119.67235,2015-05-04,0.02,555.0
54.812317,-117.7156,2015-05-04,0.01,674.0
55.571267,-108.891183,2015-05-04,0.1,468.0
59.6283,-121.4004,2015-05-04,0.02,447.0
58.830167,-116.725167,2015-05-04,0.1,472.0
53.7868,-132.2239,2015-05-04,0.25,32.0
59.789933,-116.867283,2015-05-04,0.2,299.0
53.294267,-105.925633,2015-05-04,0.1,446.0
49.6978,-117.9093,2015-05-04,0.009,1153.0
54.920833,-95.204722,2015-05-04,2.1,193.0
55.846389,-99.065278,2015-05-04,2.6,289.0
57.1586,-119.546533,2015-05-04,0.1,736.0
59.6475,-123.9632,2015-05-04,0.2,262.0
57.960383,-119.51915,2015-05-04,1.0,748.0
50.4387,-115.618,2015-05-04,0.009,1048.0
54.1136,-125.6952,2015-05-04,0.009,751.0
55.604198,-113.208735,2015-05-04,0.3,699.0
50.4958,-116.0846,2015-05-04,0.003,954.0
49.3653,-123.2743,2015-05-04,0.009,80.0
58.9776,-122.7578,2015-05-04,0.5,458.0
59.0567,-123.4649,2015-05-04,0.009,455.0
56.06325,-115.368925,2015-05-04,1.34,649.0
53.819008,-107.877501,2015-05-04,0.5,592.0
54.7325,-100.865556,2015-05-04,0.1,317.0
58.8096,-122.9044,2015-05-04,0.5,397.0
59.081333,-110.849717,2015-05-05,0.01,264.0
59.826867,-117.74615,2015-05-05,8948.7,668.0
58.743033,-115.00355,2015-05-05,0.01,831.0
58.7409,-115.005533,2015-05-05,0.05,841.0
59.927883,-118.046067,2015-05-05,1113.9,623.0
59.6531,-110.343233,2015-05-05,24458.0,324.0
54.872289,-114.134383,2015-05-05,2.7,612.0
59.6351,-120.0221,2015-05-05,6254.2,544.0
59.3036,-123.706,2015-05-05,1.2,485.0
59.3535,-110.506667,2015-05-05,0.1,292.0
56.504517,-114.4385,2015-05-05,0.1,711.0
59.0889,-121.3081,2015-05-05,0.3,658.0
54.305233,-108.86005,2015-05-05,1.5,505.0
56.768608,-110.326164,2015-05-05,99.1,498.0
57.7169,-115.2843,2015-05-05,0.1,381.0
52.051111,-95.889167,2015-05-05,6.0,295.0
58.9418,-121.3724,2015-05-05,1.2,598.0
57.118333,-114.272583,2015-05-05,0.01,664.0
54.510517,-117.439617,2015-05-05,0.01,843.0
57.8403,-112.5289,2015-05-05,9000.0,663.0
58.8767,-121.8646,2015-05-05,0.5,508.0
59.07205,-118.789917,2015-05-05,0.2,377.0
58.970433,-117.581833,2015-05-05,0.1,350.0
58.792833,-118.159333,2015-05-05,793.0,358.0
56.481133,-116.726933,2015-05-05,0.1,616.0
59.8522,-121.371,2015-05-05,0.009,486.0
57.862167,-114.783033,2015-05-05,0.1,354.0
59.044483,-110.816367,2015-05-05,0.01,291.0
58.078833,-116.415833,2015-05-05,199.6,328.0
59.034567,-110.777183,2015-05-05,0.1,262.0
56.273833,-113.9235,2015-05-05,0.3,546.0
50.8822968,-94.7507215,2015-05-05,2189.0,403.0
59.981017,-118.158967,2015-05-05,218.0,615.0
59.258,-121.62,2015-05-05,27.2,676.0
51.2619702,-94.9054983,2015-05-05,94.0,352.0
51.953056,-99.582778,2015-05-05,3.0,254.0
56.787983,-112.270867,2015-05-05,9.6,476.0
56.6911,-114.7747,2015-05-05,0.01,766.0
46.7106,-81.5591,2015-05-05,0.10000000149,430.0
55.86215,-109.16405,2015-05-05,0.1,482.0
59.0236,-110.78535,2015-05-05,0.01,290.0
55.763,-107.599883,2015-05-05,33.564216,468.0
54.825833,-101.402222,2015-05-05,20.0,333.0
56.582333,-112.123583,2015-05-05,5.4,473.0
52.17155,-115.410667,2015-05-05,0.01,1336.0
59.563,-121.5055,2015-05-05,5.5,495.0
57.393967,-114.342067,2015-05-05,0.34,555.0
57.6709,-114.761033,2015-05-05,0.23,420.0
55.476183,-112.027267,2015-05-05,11363.9,756.0
59.26235,-119.646917,2015-05-05,0.2,605.0
59.248233,-119.734433,2015-05-05,0.01,579.0
59.25415,-119.71605,2015-05-05,7.8,589.0
57.759667,-115.365,2015-05-05,4.99,404.0
59.8481,-121.4251,2015-05-05,0.009,485.0
59.043217,-110.740333,2015-05-05,0.01,260.0
56.096015,-111.23064,2015-05-05,2.6,719.0
59.6903,-120.8206,2015-05-05,2204.6,458.0
57.97,-117.88185,2015-05-05,0.7,434.0
59.380567,-110.643783,2015-05-05,0.01,292.0
59.322833,-110.481217,2015-05-05,0.01,308.0
57.7007,-121.0128,2015-05-05,0.5,659.0
59.0005,-122.2222,2015-05-05,0.009,415.0
59.926633,-117.537967,2015-05-05,4.1,704.0
59.1426,-115.1524,2015-05-05,10175.7,920.0
56.686717,-118.617783,2015-05-05,0.01,894.0
49.8102,-123.1982,2015-05-05,0.009,27.0
56.09,-110.895,2015-05-05,0.74,524.0
56.716233,-118.516783,2015-05-05,0.01,807.0
57.680133,-110.425733,2015-05-05,0.06,436.0
56.432567,-117.374383,2015-05-05,0.01,644.0
56.489833,-111.2897,2015-05-05,0.3,454.0
59.166667,-118.46765,2015-05-05,8.5,385.0
57.58205,-110.946817,2015-05-05,0.75,298.0
57.67075,-110.8715,2015-05-05,0.1,299.0
56.533167,-112.4445,2015-05-05,1.2,506.0
54.2419,-128.5352,2015-05-05,0.009,89.0
56.6937,-110.6239,2015-05-05,0.2,463.0
55.357183,-114.016083,2015-05-05,0.01,633.0
57.981183,-111.429183,2015-05-05,0.1,254.0
59.8536,-121.3409,2015-05-05,13498.6,490.0
57.3135,-110.292383,2015-05-05,0.2,512.0
56.683233,-110.6167,2015-05-05,0.5,468.0
59.3407,-117.75438,2015-05-05,5.3,351.0
59.201033,-117.960467,2015-05-05,0.1,356.0
57.82795,-117.135583,2015-05-05,1.7,338.0
55.771383,-110.7988,2015-05-05,0.5,582.0
57.515567,-111.279517,2015-05-05,0.7,297.0
49.3127,-121.8053,2015-05-05,0.5,26.0
58.721,-119.958017,2015-05-05,3.5,355.0
59.8268,-121.3173,2015-05-05,0.009,486.0
59.7917,-118.5111,2015-05-05,3736.6,609.0
56.941807,-114.605067,2015-05-05,0.2,554.0
59.7247,-119.5726,2015-05-05,98.1,548.0
57.0253,-115.2367,2015-05-05,0.3,480.0
59.97655,-118.603433,2015-05-05,0.4,577.0
57.329767,-114.402833,2015-05-05,0.01,569.0
59.050383,-119.547067,2015-05-05,13.1,430.0
57.146,-119.75885,2015-05-05,0.5,761.0
56.7396,-115.520017,2015-05-06,0.3,549.0
53.5688,-120.7491,2015-05-06,1.6,833.0
55.399667,-111.586167,2015-05-06,0.03,658.0
53.523889,-101.085,2015-05-06,8500.0,290.0
58.10065,-119.704217,2015-05-06,0.5,689.0
54.894419,-110.959677,2015-05-06,1.3,632.0
55.286816,-110.859978,2015-05-06,3.8,710.0
58.52995,-118.0047,2015-05-06,28270.0,421.0
56.60695,-112.104017,2015-05-06,0.01,482.0
54.9009,-106.839367,2015-05-06,0.2,467.0
54.53255,-103.779267,2015-05-06,119.83908,355.0
56.762217,-118.726067,2015-05-06,0.2,912.0
57.562717,-118.005633,2015-05-06,0.01,784.0
53.835083,-105.009583,2015-05-06,0.7,527.0
59.6651,-121.7297,2015-05-06,0.7,507.0
56.252778,-96.141944,2015-05-06,0.1,182.0
55.5107,-112.366783,2015-05-06,0.01,726.0
56.896667,-113.291667,2015-05-06,0.4,518.0
54.880483,-103.7008,2015-05-06,27164.752743,385.0
54.904717,-106.8474,2015-05-06,0.7,465.0
55.433,-111.828667,2015-05-06,0.01,691.0
59.5272,-121.2233,2015-05-06,22.0,498.0
55.504333,-112.322283,2015-05-06,0.01,714.0
54.671,-104.850233,2015-05-06,1723.484799,483.0
57.447983,-117.981467,2015-05-06,2.6,676.0
57.826567,-117.135033,2015-05-06,0.01,339.0
57.6933,-122.0165,2015-05-06,0.6,837.0
57.365667,-115.5715,2015-05-06,0.01,697.0
56.783383,-115.8142,2015-05-06,0.01,752.0
56.598233,-112.125733,2015-05-06,0.05,471.0
54.7085,-105.4552,2015-05-06,1.227115,484.0
57.853,-121.47,2015-05-06,0.5,525.0
57.406433,-119.95575,2015-05-06,0.1,796.0
54.297983,-105.36475,2015-05-06,733.560277,553.0
54.9578,-106.588983,2015-05-06,15328.0,454.0
57.38613,-113.753815,2015-05-06,0.02,847.0
57.191,-115.515833,2015-05-06,5.3,551.0
55.141917,-105.836367,2015-05-06,0.1,377.0
54.065267,-105.88285,2015-05-06,4171.847707,518.0
54.854,-114.628917,2015-05-06,0.01,682.0
55.571389,-101.550278,2015-05-06,22.5,381.0
54.697067,-104.8517,2015-05-06,0.7,501.0
55.672317,-109.400183,2015-05-06,0.6,532.0
53.905383,-105.238021,2015-05-06,0.1,541.0
58.2625,-109.429167,2015-05-06,26375.284301,383.0
53.817778,-94.173333,2015-05-06,2.0,239.0
55.348517,-107.019933,2015-05-06,400.0,471.0
56.5085,-111.264167,2015-05-06,0.3,448.0
56.759267,-111.843033,2015-05-06,0.01,526.0
54.390017,-105.792217,2015-05-06,0.3,534.0
58.525,-109.616667,2015-05-06,10748.964819,348.0
56.766767,-111.73455,2015-05-06,0.01,508.0
54.540617,-106.544117,2015-05-06,106749.971921,612.0
56.8,-112.05,2015-05-06,10.2,498.0
54.322083,-104.5486,2015-05-06,1.0,663.0
59.051,-110.78875,2015-05-06,1127.8,297.0
59.130667,-110.711433,2015-05-06,2.4,305.0
55.323667,-110.968833,2015-05-06,0.64,718.0
57.311717,-110.6222,2015-05-06,0.1,505.0
57.8288,-122.7811,2015-05-06,2.0,778.0
51.960833,-99.596667,2015-05-06,1.0,255.0
58.8933,-123.6634,2015-05-06,0.009,707.0
56.67325,-117.266967,2015-05-06,1.2,508.0
55.300783,-111.105683,2015-05-06,44.5,704.0
57.331583,-110.62625,2015-05-06,0.3,472.0
56.634117,-110.30535,2015-05-06,0.2,474.0
56.45,-107.933333,2015-05-06,26605.974704,474.0
54.53,-98.731389,2015-05-06,0.1,229.0
57.936917,-116.571167,2015-05-06,0.1,613.0
54.624167,-99.689722,2015-05-06,4.3,272.0
51.916667,-96.519444,2015-05-06,0.1,239.0
59.1845,-122.3646,2015-05-06,1047.0,430.0
59.541317,-118.990733,2015-05-06,0.5,600.0
52.859833,-102.803067,2015-05-06,0.5,462.0
54.709967,-105.050833,2015-05-06,0.1,456.0
55.519457,-106.573889,2015-05-06,0.1,401.0
