STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
305,DESERTED BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,500600000,-1234400000,PST,6.10,1042470,,,N/A,G,1.0,8.0,,,,,1981-01-01 00:00:00,1982-12-01 00:00:00,,,1981-02-01 00:00:00,1982-05-31 00:00:00,1981-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
308,GIBSONS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492348950,-1233048650,PST,62.00,1043150,,,Climate-Staffed,E,1.0,6.0,,,,,1949-01-01 00:00:00,2006-07-31 00:00:00,,,1949-02-01 00:00:00,2006-07-31 00:00:00,1949-01-01 00:00:00,2006-07-01 00:00:00,Y,N,N
313,HOLLYBURN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491900000,-1231000000,PST,45.70,1043504,,,N/A,,1.0,9.0,,,,,1926-01-01 00:00:00,1952-12-01 00:00:00,,,1926-01-01 00:00:00,1952-03-31 00:00:00,1926-01-01 00:00:00,1952-12-01 00:00:00,Y,N,N
317,LOIS RIVER DAM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494743000,-1241905000,PST,157.00,1044710,,,Climate-Staffed,A,1.0,2.0,,,,,1931-01-01 00:00:00,2007-07-31 00:00:00,,,1931-04-01 00:00:00,2007-07-31 00:00:00,1931-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
318,LUND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495900000,-1244600000,PST,13.70,1044732,,,N/A,G,1.0,8.0,,,,,1960-01-01 00:00:00,1975-12-01 00:00:00,,,1960-02-01 00:00:00,1975-04-30 00:00:00,1960-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
1038,OLIVER EAST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1193200000,PST,335.30,1125765,,,N/A,,1.0,9.0,,,,,1962-01-01 00:00:00,1967-12-01 00:00:00,,,1962-08-01 00:00:00,1967-02-28 00:00:00,1962-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
1072,WESTBANK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495000000,-1193800000,PST,520.90,1128758,,,Climate-Staffed,F,1.0,7.0,,,,,1981-12-01 00:00:00,1996-12-31 00:00:00,,,1981-12-01 00:00:00,1996-12-31 00:00:00,1982-01-01 00:00:00,1996-12-01 00:00:00,Y,N,N
1964,ROCKY RAPIDS,AB,ALBERTA,ALBERTA,CAN,531900000,-1145500000,MST,792.50,3015535,,,N/A,,1.0,9.0,,,,,1967-01-01 00:00:00,1967-12-01 00:00:00,,,1967-05-01 00:00:00,1967-07-31 00:00:00,1967-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
1966,RYLEY,AB,ALBERTA,ALBERTA,CAN,531500000,-1122700000,MST,682.80,3015640,,,N/A,,1.0,9.0,,,,,1951-01-01 00:00:00,1954-12-31 00:00:00,,,1951-01-01 00:00:00,1954-12-31 00:00:00,1951-01-01 00:00:00,1954-12-01 00:00:00,Y,N,N
1967,ST LINA,AB,ALBERTA,ALBERTA,CAN,541800000,-1112700000,MST,632.50,3015672,,,Climate-Staffed,A,1.0,1.0,,,,,1970-01-01 00:00:00,2009-10-31 00:00:00,,,1970-05-01 00:00:00,2009-10-31 00:00:00,1970-01-01 00:00:00,2007-11-01 00:00:00,N,Y,N
1970,SEDALIA,AB,ALBERTA,ALBERTA,CAN,514000000,-1103300000,MST,762.00,3015798,,,N/A,G,1.0,8.0,,,,,1970-01-01 00:00:00,1974-12-01 00:00:00,,,1970-06-01 00:00:00,1974-05-31 00:00:00,1970-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
1972,SHALKA LAKE NE,AB,ALBERTA,ALBERTA,CAN,535200000,-1115400000,MST,655.00,30158GR,,,N/A,G,1.0,8.0,,,,,1980-01-01 00:00:00,1984-12-01 00:00:00,,,1980-07-01 00:00:00,1984-11-30 00:00:00,1980-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
1975,SHALKA LAKE,AB,ALBERTA,ALBERTA,CAN,534800000,-1115400000,MST,670.60,3015879,,,N/A,F,1.0,7.0,,,,,1972-01-01 00:00:00,1980-12-01 00:00:00,,,1972-06-01 00:00:00,1980-06-30 00:00:00,1972-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
1982,STRACHAN RS,AB,ALBERTA,ALBERTA,CAN,521500000,-1150800000,MST,1112.50,3016180,,,N/A,,1.0,9.0,,,,,1959-01-01 00:00:00,1966-12-01 00:00:00,,,1959-08-01 00:00:00,1966-11-30 00:00:00,1959-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
1987,THORHILD,AB,ALBERTA,ALBERTA,CAN,540900000,-1130700000,MST,647.70,3016400,,,N/A,,1.0,9.0,,,,,1952-01-01 00:00:00,1960-12-01 00:00:00,,,1952-06-01 00:00:00,1960-10-31 00:00:00,1952-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
1990,TOFIELD NORTH,AB,ALBERTA,ALBERTA,CAN,533300000,-1124500000,MST,701.00,3016494,,,Climate-Staffed,C,1.0,4.0,,,,,1974-01-01 00:00:00,2014-01-05 00:00:00,,,1974-10-01 00:00:00,2014-01-05 00:00:00,1974-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,N
2002,VIKING,AB,ALBERTA,ALBERTA,CAN,530600000,-1114700000,MST,691.00,3016840,,,N/A,D,1.0,5.0,,,,,1922-01-01 00:00:00,1997-08-31 00:00:00,,,1922-05-01 00:00:00,1997-08-31 00:00:00,1922-01-01 00:00:00,1997-08-01 00:00:00,Y,N,N
2004,VILNA,AB,ALBERTA,ALBERTA,CAN,535800000,-1120100000,MST,640.10,3016850,,,N/A,,1.0,9.0,,,,,1958-01-01 00:00:00,1969-12-01 00:00:00,,,1958-09-01 00:00:00,1969-10-31 00:00:00,1958-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
2800,STEEN LO,AB,ALBERTA,ALBERTA,CAN,593800000,-1174700000,MST,707.10,3076108,,,N/A,F,1.0,9.0,,,,,1964-01-01 00:00:00,2011-08-07 00:00:00,,,1964-06-01 00:00:00,2011-08-07 00:00:00,1964-01-01 00:00:00,2007-08-01 00:00:00,Y,N,N
2801,STEEN RIVER RS,AB,ALBERTA,ALBERTA,CAN,593800000,-1171000000,MST,296.90,3076110,,,Climate-Staffed,G,1.0,9.0,,,,,1962-01-01 00:00:00,1997-07-31 00:00:00,,,1962-05-01 00:00:00,1997-07-31 00:00:00,1962-01-01 00:00:00,1997-07-01 00:00:00,Y,N,N
2817,WATINO,AB,ALBERTA,ALBERTA,CAN,554300000,-1173800000,MST,393.20,3077246,,,N/A,E,1.0,6.0,,,,,1974-01-01 00:00:00,1997-09-30 00:00:00,,,1974-11-01 00:00:00,1997-09-30 00:00:00,1974-01-01 00:00:00,1997-09-01 00:00:00,Y,N,N
2827,WORSLEY,AB,ALBERTA,ALBERTA,CAN,563000000,-1190700000,MST,,3077660,,,N/A,,1.0,9.0,,,,,1956-12-01 00:00:00,1957-12-01 00:00:00,,,1956-12-01 00:00:00,1957-03-31 00:00:00,1957-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
347,WEST REDONDA ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,501500000,-1244900000,PST,4.90,1048816,,,N/A,G,1.0,9.0,,,,,1983-01-01 00:00:00,1984-12-01 00:00:00,,,1983-09-01 00:00:00,1984-01-31 00:00:00,1983-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
348,WHISTLER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,500744001,-1225717400,PST,657.80,1048898,WAE,,Aviation-Staffed,C,1.0,4.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1976-01-01 00:00:00,2024-07-13 00:00:00,1983-01-01 07:00:00,2014-05-01 09:00:00,1976-11-01 00:00:00,2024-07-13 00:00:00,1976-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
352,CAPE ST JAMES,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,515600000,-1310100000,PST,92.00,1051350,,,Climate-Auto,C,1.0,4.0,,,,,1925-01-01 00:00:00,1998-04-30 00:00:00,1953-01-01 04:00:00,1992-08-31 23:00:00,1925-08-01 00:00:00,1998-04-30 00:00:00,1925-01-01 00:00:00,1998-04-01 00:00:00,Y,N,Y
356,IKEDA BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521700000,-1310700000,PST,1.50,1053645,,,N/A,,1.0,9.0,,,,,1908-01-01 00:00:00,1920-12-01 00:00:00,,,1908-07-01 00:00:00,1920-08-31 00:00:00,1908-01-01 00:00:00,1920-12-01 00:00:00,Y,N,N
365,QUEEN CHARLOTTE CITY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,531500000,-1320500000,PST,12.00,1056590,,,Climate-Staffed,,1.0,9.0,,,,,1914-01-01 00:00:00,1948-12-31 00:00:00,,,1914-10-01 00:00:00,1948-12-31 00:00:00,1914-01-01 00:00:00,1948-12-01 00:00:00,Y,N,N
1280,KAMLOOPS GLENEAGLES,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504000000,-1202200000,PST,601.00,1163817,,,N/A,G,1.0,9.0,,,,,1986-01-01 00:00:00,1988-12-01 00:00:00,,,1986-07-01 00:00:00,1988-04-30 00:00:00,1986-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
1284,KAMLOOPS VALLEYVIEW,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504030000,-1201510000,PST,347.00,1163875,,,Climate-Staffed,F,1.0,7.0,,,,,1962-01-01 00:00:00,2005-09-30 00:00:00,,,1962-05-01 00:00:00,2005-09-30 00:00:00,1962-01-01 00:00:00,2005-09-01 00:00:00,Y,N,N
1285,LONE BUTTE 3,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513400000,-1210900000,PST,1082.00,1164GA5,,,N/A,G,1.0,8.0,,,,,1983-01-01 00:00:00,1984-12-01 00:00:00,,,1983-06-01 00:00:00,1984-09-30 00:00:00,1983-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
1292,LITTLE FORT 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,512200000,-1201100000,PST,390.00,11646L6,,,N/A,G,1.0,8.0,,,,,1986-01-01 00:00:00,1990-12-01 00:00:00,,,1986-08-01 00:00:00,1990-07-31 00:00:00,1986-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
1295,LOON LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,510400000,-1212000000,PST,838.00,1164717,,,N/A,E,1.0,6.0,,,,,1968-01-01 00:00:00,1989-12-31 00:00:00,,,1968-05-01 00:00:00,1989-12-31 00:00:00,1968-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
2016,WETASKIWIN SOUTH,AB,ALBERTA,ALBERTA,CAN,523800000,-1132300000,MST,762.00,3017286,,,Climate-Staffed,E,1.0,6.0,,,,,1985-01-01 00:00:00,2008-03-31 00:00:00,,,1985-08-01 00:00:00,2008-03-31 00:00:00,1985-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,N
2019,WINTERBURN LAKESHORE A,AB,ALBERTA,ALBERTA,CAN,533500000,-1134300000,MST,670.60,3017608,,,N/A,,1.0,9.0,,,,,1964-01-01 00:00:00,1964-12-01 00:00:00,,,1964-04-01 00:00:00,1964-06-30 00:00:00,1964-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
2022,YOUNGSTOWN,AB,ALBERTA,ALBERTA,CAN,512500000,-1112400000,MST,775.10,3017700,,,N/A,,1.0,9.0,,,,,1918-01-01 00:00:00,1955-12-01 00:00:00,,,1918-09-01 00:00:00,1955-09-30 00:00:00,1918-01-01 00:00:00,1955-12-01 00:00:00,Y,N,N
2023,HOADLEY,AB,ALBERTA,ALBERTA,CAN,525100000,-1141200000,MST,914.40,302CCDB,,,N/A,F,1.0,7.0,,,,,1966-01-01 00:00:00,1983-12-01 00:00:00,,,1966-06-01 00:00:00,1983-02-28 00:00:00,1966-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
2056,BOWDEN,AB,ALBERTA,ALBERTA,CAN,515900000,-1140100000,MST,914.70,3020760,,,N/A,E,1.0,6.0,,,,,1957-01-01 00:00:00,1985-12-01 00:00:00,,,1957-01-01 00:00:00,1985-05-31 00:00:00,1957-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
6824,LUCY ISLAND LIGHTSTATION,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,541745312,-1303632400,PST,2.00,1064728,WLC,71220,Climate-Auto,F,1.0,7.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1991-01-01 00:00:00,2024-07-15 12:30:02,1994-02-04 08:00:00,2024-07-15 12:30:02,1991-01-01 00:00:00,2024-07-15 00:00:00,1991-02-01 00:00:00,2000-09-01 00:00:00,Y,N,N
378,BELLA BELLA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521000000,-1280900000,PST,12.20,1060810,,,N/A,F,1.0,7.0,,,,,1933-01-01 00:00:00,1977-12-01 00:00:00,,,1933-04-01 00:00:00,1977-10-31 00:00:00,1933-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
379,BELLA BELLA SHEARWATER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,520900000,-1280500000,PST,12.20,1060820,,,N/A,,1.0,9.0,,,,,1960-01-01 00:00:00,1964-12-01 00:00:00,,,1960-04-01 00:00:00,1964-06-30 00:00:00,1960-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
382,BELLA COOLA BC HYDRO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,522200000,-1264900000,PST,13.70,1060842,,,N/A,E,1.0,6.0,,,,,1961-01-01 00:00:00,1985-12-01 00:00:00,,,1961-08-01 00:00:00,1985-11-30 00:00:00,1961-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
393,GREEN ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,543407020,-1304229020,PST,11.90,1063298,WNJ,,Climate-Staffed,C,1.0,4.0,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1970-01-01 13:00:00,2024-07-14 00:00:00,1970-01-01 13:00:00,2001-12-13 13:00:00,1978-10-01 00:00:00,2024-07-14 00:00:00,1978-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
395,IVORY ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521611040,-1282424030,PST,9.80,1063690,WJG,,Climate-Staffed,E,1.0,6.0,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1948-01-01 00:00:00,2024-07-14 00:00:00,1994-02-01 04:00:00,2001-12-13 13:00:00,1948-08-01 00:00:00,2024-07-14 00:00:00,1948-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
406,KNIGHT INLET,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,510600000,-1253500000,PST,9.10,1064375,,,N/A,,1.0,9.0,,,,,1962-01-01 00:00:00,1966-12-01 00:00:00,,,1962-07-01 00:00:00,1966-11-30 00:00:00,1962-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
1540,DESTRUCTION BAY,YT,YUKON TERRITORY,YUKON,CAN,611500000,-1384700000,PST,807.70,2100418,,,N/A,G,1.0,9.0,,,,,1975-01-01 00:00:00,1984-12-01 00:00:00,,,1975-03-01 00:00:00,1984-09-30 00:00:00,1975-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
1559,HERSCHEL ISLAND,YT,YUKON TERRITORY,YUKON,CAN,693000000,-1391500000,PST,4.60,2100635,,,N/A,,1.0,9.0,,,,,1896-12-01 00:00:00,1918-03-31 00:00:00,,,1896-12-01 00:00:00,1918-03-31 00:00:00,1899-01-01 00:00:00,1905-12-01 00:00:00,Y,N,N
1571,MACTUNG,YT,YUKON TERRITORY,YUKON,CAN,631700000,-1301100000,PST,1889.80,2100696,,,Climate-Staffed,G,1.0,9.0,,,,,1972-01-01 00:00:00,1973-12-01 00:00:00,,,1972-07-01 00:00:00,1973-09-30 00:00:00,1972-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
2069,CREMONA,AB,ALBERTA,ALBERTA,CAN,513300000,-1142900000,MST,1168.90,3021943,,,N/A,,1.0,9.0,,,,,1980-07-01 00:00:00,1980-07-31 00:00:00,,,1980-07-01 00:00:00,1980-07-31 00:00:00,,,Y,N,N
2084,ECKVILLE SOUTH,AB,ALBERTA,ALBERTA,CAN,521705002,-1142327003,MST,960.10,3022159,,,Climate-Staffed,C,1.0,4.0,,,,,1970-01-01 00:00:00,2011-05-07 00:00:00,,,1970-05-01 00:00:00,2011-05-07 00:00:00,1970-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,N
2085,ELNORA,AB,ALBERTA,ALBERTA,CAN,515750060,-1131141050,MST,929.60,3022325,,,Climate-Staffed,A,1.0,2.0,,,,,1961-01-01 00:00:00,2003-10-31 00:00:00,,,1961-07-01 00:00:00,2003-10-31 00:00:00,1961-01-01 00:00:00,2003-10-01 00:00:00,Y,Y,N
2087,EMPRESS DOT,AB,ALBERTA,ALBERTA,CAN,505700000,-1100100000,MST,621.80,3022402,,,N/A,,1.0,9.0,,,,,1966-01-01 00:00:00,1969-12-31 00:00:00,,,1966-11-01 00:00:00,1969-12-31 00:00:00,1966-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
2090,EXCEL,AB,ALBERTA,ALBERTA,CAN,513000000,-1103400000,MST,793.70,3022500,,,N/A,,1.0,9.0,,,,,1955-01-01 00:00:00,1967-02-28 00:00:00,,,1955-10-01 00:00:00,1967-02-28 00:00:00,1955-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
2091,FINNEGAN,AB,ALBERTA,ALBERTA,CAN,511100000,-1115500000,MST,746.80,3022616,,,N/A,G,1.0,8.0,,,,,1970-01-01 00:00:00,1975-12-01 00:00:00,,,1970-06-01 00:00:00,1975-02-28 00:00:00,1970-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
2092,GEM,AB,ALBERTA,ALBERTA,CAN,505659070,-1121120080,MST,763.70,3022772,,,Climate-Staffed,F,1.0,7.0,,,,,1989-01-01 00:00:00,2009-10-30 00:00:00,,,1989-11-01 00:00:00,2009-10-30 00:00:00,1989-01-01 00:00:00,2007-11-01 00:00:00,Y,N,N
2094,HOMESTEAD CREEK,AB,ALBERTA,ALBERTA,CAN,511300000,-1120600000,MST,823.00,3023L4M,,,N/A,G,1.0,9.0,,,,,1975-01-01 00:00:00,1976-12-01 00:00:00,,,1975-05-01 00:00:00,1976-03-31 00:00:00,1975-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
2098,HUSSAR,AB,ALBERTA,ALBERTA,CAN,511100000,-1123500000,MST,937.30,3023400,,,N/A,,1.0,9.0,,,,,1947-01-01 00:00:00,1961-12-01 00:00:00,,,1947-05-01 00:00:00,1961-06-30 00:00:00,1947-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
6945,GREEN LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,512500000,-1211400000,PST,1070.00,116CK98,,,N/A,G,1.0,9.0,,,,,1991-01-01 00:00:00,1991-12-01 00:00:00,,,1991-06-01 00:00:00,1991-11-30 00:00:00,1991-01-01 00:00:00,1991-12-01 00:00:00,Y,N,N
8092,PUNTZI MOUNTAIN (AUT),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,520652000,-1240808000,PST,909.80,1086558,WPU,71050,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-03-25 00:00:00,2024-07-15 12:30:02,1994-02-01 00:00:00,2024-07-15 12:30:02,1993-03-25 00:00:00,2024-07-15 00:00:00,2005-06-01 00:00:00,2006-09-01 00:00:00,Y,N,Y
8214,BLUE RIVER CS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,520744400,-1191723700,PST,682.80,1160H99,WSV,71883,Climate-Auto,G,1.0,8.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-02 00:00:00,2024-07-15 12:30:02,1993-10-31 16:00:00,2024-07-15 12:30:02,1992-12-02 00:00:00,2024-07-15 00:00:00,1997-05-01 00:00:00,2006-10-01 00:00:00,Y,N,Y
10184,NITINAT LAKE (AUT),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,484000000,-1245000000,PST,36.40,103EFJ0,WAC,,N/A,,,,,,,,1992-12-01 00:00:00,2001-12-15 03:24:00,1994-02-01 00:24:00,2001-12-15 03:24:00,1992-12-01 00:00:00,2001-12-14 00:00:00,,,Y,N,N
10709,NECHAKO RIVER (AUT),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,534100000,-1245000000,PST,715.00,1085415,WNX,71763,Climate-Auto,,,,,,,,1994-02-01 00:12:00,2002-01-15 04:11:00,1994-02-01 00:12:00,2002-01-15 04:11:00,1995-05-24 00:00:00,2002-01-15 00:00:00,,,Y,N,N
426,PRINCE RUPERT SHAWATLANS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,542000000,-1301500000,PST,11.00,1066493,,,Climate-Staffed,A,1.0,2.0,,,,,1966-01-01 00:00:00,1999-06-30 00:00:00,,,1966-07-01 00:00:00,1999-06-30 00:00:00,1966-01-01 00:00:00,1999-06-01 00:00:00,Y,N,N
438,SWANSON BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,530200000,-1283000000,PST,4.60,1067880,,,N/A,,1.0,9.0,,,,,1917-01-01 00:00:00,1942-12-01 00:00:00,,,1917-01-01 00:00:00,1942-10-31 00:00:00,1917-01-01 00:00:00,1942-12-01 00:00:00,Y,N,N
457,BIG OLIVER CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,545000000,-1281800000,PST,121.90,1070873,,,N/A,G,1.0,8.0,,,,,1973-01-01 00:00:00,1975-12-01 00:00:00,,,1973-06-01 00:00:00,1975-05-31 00:00:00,1973-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
1074,WINFIELD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,500211600,-1192458600,PST,506.00,1128958,,,Climate-Staffed,A,1.0,1.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1971-01-01 00:00:00,2016-06-12 00:00:00,,,1971-03-01 00:00:00,2016-06-12 00:00:00,1971-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
1077,BEAVERDELL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492521600,-1190618000,PST,780.00,1130770,,,Climate-Staffed,D,1.0,5.0,,,,,1925-01-01 00:00:00,2000-10-31 00:00:00,,,1925-09-01 00:00:00,2000-10-31 00:00:00,1925-01-01 00:00:00,2000-10-01 00:00:00,Y,N,N
1083,CHRISTIAN VALLEY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,493900000,-1184500000,PST,804.70,1131615,,,N/A,F,1.0,7.0,,,,,1972-01-01 00:00:00,1985-12-01 00:00:00,,,1972-06-01 00:00:00,1985-04-30 00:00:00,1972-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
1086,GRAND FORKS PHOENIX,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490600000,-1183500000,PST,1414.30,1133274,,,N/A,G,1.0,8.0,,,,,1970-01-01 00:00:00,1977-12-01 00:00:00,,,1970-08-01 00:00:00,1977-04-30 00:00:00,1970-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
2118,MOUND,AB,ALBERTA,ALBERTA,CAN,514100000,-1143100000,MST,,3024680,,,N/A,,1.0,9.0,,,,,1952-01-01 00:00:00,1954-12-01 00:00:00,,,1952-08-01 00:00:00,1954-08-31 00:00:00,1952-01-01 00:00:00,1954-12-01 00:00:00,Y,N,N
2123,OYEN CARA,AB,ALBERTA,ALBERTA,CAN,512110040,-1102818010,MST,769.60,3024962,,,Climate-Staffed,G,1.0,8.0,,,,,1988-01-01 00:00:00,2014-12-15 00:00:00,,,1988-08-01 00:00:00,2014-12-15 00:00:00,1988-01-01 00:00:00,2007-11-01 00:00:00,Y,N,N
2124,PANDORA EXP ST,AB,ALBERTA,ALBERTA,CAN,510100000,-1114400000,MST,762.00,3024980,,,N/A,,1.0,9.0,,,,,1959-01-01 00:00:00,1961-12-01 00:00:00,,,1959-01-01 00:00:00,1961-11-30 00:00:00,1959-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
2153,SUNSET,AB,ALBERTA,ALBERTA,CAN,525100000,-1143100000,MST,975.40,3026265,,,N/A,,1.0,9.0,,,,,1966-01-01 00:00:00,1966-12-01 00:00:00,,,1966-07-01 00:00:00,1966-09-30 00:00:00,1966-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
2156,THREE HILLS,AB,ALBERTA,ALBERTA,CAN,513900000,-1131800000,MST,841.20,3026480,,,N/A,F,1.0,7.0,,,,,1921-01-01 00:00:00,1978-12-01 00:00:00,,,1921-02-01 00:00:00,1978-02-28 00:00:00,1921-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
2157,THREE HILLS EAST,AB,ALBERTA,ALBERTA,CAN,514300000,-1131400000,MST,853.40,3026484,,,N/A,F,1.0,7.0,,,,,1981-01-01 00:00:00,1988-12-01 00:00:00,,,1981-06-01 00:00:00,1988-04-30 00:00:00,1981-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
2159,THREE HILLS TOWN,AB,ALBERTA,ALBERTA,CAN,514200000,-1131600000,MST,914.40,3026487,,,N/A,F,1.0,7.0,,,,,1969-01-01 00:00:00,1977-12-01 00:00:00,,,1969-04-01 00:00:00,1977-09-30 00:00:00,1969-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
10806,ISKUT RIVER (AUT),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,564400000,-1314000000,PST,15.00,120C6PK,WIO,71762,Climate-Auto,,,,,,,,1994-02-01 00:14:00,2002-08-29 07:02:00,1994-02-01 00:14:00,2002-08-29 07:02:00,1995-05-24 00:00:00,2002-08-29 00:00:00,,,Y,N,N
